sample_idx,silent_us,silent_ms,frame_bytes
1352,128,0.128,23
1353,132,0.132,23
1354,131,0.131,23
1355,132,0.132,23
1356,132,0.132,23
1357,133,0.133,23
1358,134,0.134,23
1359,127,0.127,23
1360,136,0.136,23
1361,129,0.129,23
1362,128,0.128,23
1363,137,0.137,23
1364,129,0.129,23
1365,132,0.132,23
1366,129,0.129,23
1367,135,0.135,23
1368,129,0.129,23
1369,131,0.131,23
1370,133,0.133,23
1371,131,0.131,23
1372,130,0.13,23
1373,126,0.126,23
1374,136,0.136,23
1375,127,0.127,23
1376,132,0.132,23
1377,127,0.127,23
1378,131,0.131,23
1379,132,0.132,23
1380,132,0.132,23
1381,133,0.133,23
1382,139,0.139,23
1383,126,0.126,23
1384,131,0.131,23
1385,131,0.131,23
1386,129,0.129,23
1387,134,0.134,23
1388,132,0.132,23
1389,138,0.138,23
1390,129,0.129,23
1391,131,0.131,23
1392,134,0.134,23
1393,130,0.13,23
1394,131,0.131,23
1395,133,0.133,23
1396,134,0.134,23
1397,129,0.129,23
1398,130,0.13,23
1399,126,0.126,23
1400,131,0.131,23
1401,132,0.132,23
1402,129,0.129,23
1403,159,0.159,23
1404,209,0.209,23
1405,201,0.201,23
1406,143,0.143,23
1407,150,0.15,23
1408,141,0.141,23
1409,129,0.129,23
1410,136,0.136,23
1411,135,0.135,23
1412,131,0.131,23
1413,133,0.133,23
1414,132,0.132,23
1415,133,0.133,23
1416,134,0.134,23
1417,132,0.132,23
1418,133,0.133,23
1419,130,0.13,23
1420,135,0.135,23
1421,131,0.131,23
1422,149,0.149,23
1423,132,0.132,23
1424,137,0.137,23
1425,161,0.161,23
1426,135,0.135,23
1427,134,0.134,23
1428,134,0.134,23
1429,134,0.134,23
1430,135,0.135,23
1431,136,0.136,23
1432,127,0.127,23
1433,129,0.129,23
1434,133,0.133,23
1435,134,0.134,23
1436,127,0.127,23
1437,130,0.13,23
1438,132,0.132,23
1439,133,0.133,23
1440,133,0.133,23
1441,133,0.133,23
1442,132,0.132,23
1443,134,0.134,23
1444,134,0.134,23
1445,131,0.131,23
1446,127,0.127,23
1447,132,0.132,23
1448,134,0.134,23
1449,132,0.132,23
1450,126,0.126,23
1451,132,0.132,23
1452,134,0.134,23
1453,139,0.139,23
1454,131,0.131,23
1455,132,0.132,23
1456,135,0.135,23
1457,131,0.131,23
1458,131,0.131,23
1459,131,0.131,23
1460,132,0.132,23
1461,133,0.133,23
1462,134,0.134,23
1463,127,0.127,23
1464,134,0.134,23
1465,127,0.127,23
1466,130,0.13,23
1467,136,0.136,23
1468,133,0.133,23
1469,131,0.131,23
1470,135,0.135,23
1471,127,0.127,23
1472,132,0.132,23
1473,134,0.134,23
1474,131,0.131,23
1475,140,0.14,23
1476,127,0.127,23
1477,132,0.132,23
1478,131,0.131,23
1479,131,0.131,23
1480,136,0.136,23
1481,132,0.132,23
1482,136,0.136,23
1483,134,0.134,23
1484,130,0.13,23
1485,132,0.132,23
1486,132,0.132,23
1487,133,0.133,23
1488,133,0.133,23
1489,134,0.134,23
1490,129,0.129,23
1491,134,0.134,23
1492,131,0.131,23
1493,131,0.131,23
1494,134,0.134,23
1495,134,0.134,23
1496,137,0.137,23
1497,131,0.131,23
1498,132,0.132,23
1499,128,0.128,23
1500,132,0.132,23
1501,131,0.131,23
1502,132,0.132,23
1503,131,0.131,23
1504,135,0.135,23
1505,132,0.132,23
1506,132,0.132,23
1507,127,0.127,23
1508,132,0.132,23
1509,131,0.131,23
1510,132,0.132,23
1511,137,0.137,23
1512,133,0.133,23
1513,131,0.131,23
1514,133,0.133,23
1515,134,0.134,23
1516,131,0.131,23
1517,132,0.132,23
1518,135,0.135,23
1519,134,0.134,23
1520,132,0.132,23
1521,130,0.13,23
1522,130,0.13,23
1523,145,0.145,23
1524,186,0.186,23
1525,214,0.214,23
1526,201,0.201,23
1527,155,0.155,23
1528,139,0.139,23
1529,141,0.141,23
1530,140,0.14,23
1531,141,0.141,23
1532,132,0.132,23
1533,135,0.135,23
1534,135,0.135,23
1535,133,0.133,23
1536,132,0.132,23
1537,132,0.132,23
1538,145,0.145,23
1539,132,0.132,23
1540,133,0.133,23
1541,132,0.132,23
1542,135,0.135,23
1543,128,0.128,23
1544,131,0.131,23
1545,137,0.137,23
1546,130,0.13,23
1547,149,0.149,23
1548,134,0.134,23
1549,133,0.133,23
1550,134,0.134,23
1551,131,0.131,23
1552,134,0.134,23
1553,132,0.132,23
1554,134,0.134,23
1555,132,0.132,23
1556,131,0.131,23
1557,130,0.13,23
1558,134,0.134,23
1559,130,0.13,23
1560,133,0.133,23
1561,131,0.131,23
1562,132,0.132,23
1563,134,0.134,23
1564,131,0.131,23
1565,131,0.131,23
1566,131,0.131,23
1567,139,0.139,23
1568,131,0.131,23
1569,130,0.13,23
1570,132,0.132,23
1571,134,0.134,23
1572,131,0.131,23
1573,132,0.132,23
1574,137,0.137,23
1575,128,0.128,23
1576,132,0.132,23
1577,127,0.127,23
1578,131,0.131,23
1579,132,0.132,23
1580,129,0.129,23
1581,127,0.127,23
1582,135,0.135,23
1583,133,0.133,23
1584,133,0.133,23
1585,132,0.132,23
1586,132,0.132,23
1587,134,0.134,23
1588,131,0.131,23
1589,136,0.136,23
1590,132,0.132,23
1591,131,0.131,23
1592,131,0.131,23
1593,132,0.132,23
1594,130,0.13,23
1595,133,0.133,23
1596,137,0.137,23
1597,128,0.128,23
1598,132,0.132,23
1599,132,0.132,23
1600,133,0.133,23
1601,130,0.13,23
1602,126,0.126,23
1603,134,0.134,23
1604,132,0.132,23
1605,130,0.13,23
1606,130,0.13,23
1607,130,0.13,23
1608,134,0.134,23
1609,132,0.132,23
1610,127,0.127,23
1611,134,0.134,23
1612,130,0.13,23
1613,126,0.126,23
1614,132,0.132,23
1615,132,0.132,23
1616,127,0.127,23
1617,126,0.126,23
1618,136,0.136,23
1619,138,0.138,23
1620,133,0.133,23
1621,131,0.131,23
1622,129,0.129,23
1623,127,0.127,23
1624,126,0.126,23
1625,138,0.138,23
1626,132,0.132,23
1627,132,0.132,23
1628,133,0.133,23
1629,128,0.128,23
1630,135,0.135,23
1631,132,0.132,23
1632,132,0.132,23
1633,136,0.136,23
1634,132,0.132,23
1635,133,0.133,23
1636,134,0.134,23
1637,131,0.131,23
1638,134,0.134,23
1639,132,0.132,23
1640,136,0.136,23
1641,132,0.132,23
1642,144,0.144,23
1643,189,0.189,23
1644,204,0.204,23
1645,143,0.143,23
1646,156,0.156,23
1647,135,0.135,23
1648,142,0.142,23
1649,129,0.129,23
1650,133,0.133,23
1651,133,0.133,23
1652,130,0.13,23
1653,135,0.135,23
1654,133,0.133,23
1655,133,0.133,23
1656,126,0.126,23
1657,129,0.129,23
1658,130,0.13,23
1659,134,0.134,23
1660,135,0.135,23
1661,132,0.132,23
1662,127,0.127,23
1663,132,0.132,23
1664,132,0.132,23
1665,133,0.133,23
1666,131,0.131,23
1667,154,0.154,23
1668,132,0.132,23
1669,151,0.151,23
1670,139,0.139,23
1671,134,0.134,23
1672,133,0.133,23
1673,130,0.13,23
1674,131,0.131,23
1675,134,0.134,23
1676,136,0.136,23
1677,129,0.129,23
1678,135,0.135,23
1679,132,0.132,23
1680,134,0.134,23
1681,133,0.133,23
1682,138,0.138,23
1683,134,0.134,23
1684,132,0.132,23
1685,134,0.134,23
1686,134,0.134,23
1687,134,0.134,23
1688,132,0.132,23
1689,137,0.137,23
1690,133,0.133,23
1691,132,0.132,23
1692,132,0.132,23
1693,132,0.132,23
1694,133,0.133,23
1695,133,0.133,23
1696,138,0.138,23
1697,134,0.134,23
1698,129,0.129,23
1699,133,0.133,23
1700,132,0.132,23
1701,133,0.133,23
1702,134,0.134,23
1703,137,0.137,23
1704,128,0.128,23
1705,133,0.133,23
1706,133,0.133,23
1707,134,0.134,23
1708,133,0.133,23
1709,134,0.134,23
1710,139,0.139,23
1711,133,0.133,23
1712,134,0.134,23
1713,133,0.133,23
1714,132,0.132,23
1715,135,0.135,23
1716,132,0.132,23
1717,136,0.136,23
1718,134,0.134,23
1719,132,0.132,23
1720,134,0.134,23
1721,132,0.132,23
1722,134,0.134,23
1723,134,0.134,23
1724,139,0.139,23
1725,131,0.131,23
1726,129,0.129,23
1727,133,0.133,23
1728,132,0.132,23
1729,132,0.132,23
1730,132,0.132,23
1731,137,0.137,23
1732,133,0.133,23
1733,131,0.131,23
1734,134,0.134,23
1735,132,0.132,23
1736,134,0.134,23
1737,133,0.133,23
1738,139,0.139,23
1739,133,0.133,23
1740,131,0.131,23
1741,134,0.134,23
1742,170,0.17,23
1743,134,0.134,23
1744,131,0.131,23
1745,136,0.136,23
1746,129,0.129,23
1747,128,0.128,23
1748,134,0.134,23
1749,132,0.132,23
1750,135,0.135,23
1751,134,0.134,23
1752,140,0.14,23
1753,132,0.132,23
1754,148,0.148,23
1755,206,0.206,23
1756,210,0.21,23
1757,212,0.212,23
1758,146,0.146,23
1759,155,0.155,23
1760,139,0.139,23
1761,140,0.14,23
1762,137,0.137,23
1763,136,0.136,23
1764,141,0.141,23
1765,135,0.135,23
1766,135,0.135,23
1767,135,0.135,23
1768,134,0.134,23
1769,135,0.135,23
1770,133,0.133,23
1771,136,0.136,23
1772,134,0.134,23
1773,135,0.135,23
1774,146,0.146,23
1775,132,0.132,23
1776,135,0.135,23
1777,134,0.134,23
1778,136,0.136,23
1779,134,0.134,23
1780,134,0.134,23
1781,131,0.131,23
1782,132,0.132,23
1783,133,0.133,23
1784,129,0.129,23
1785,137,0.137,23
1786,135,0.135,23
1787,133,0.133,23
1788,129,0.129,23
1789,134,0.134,23
1790,133,0.133,23
1791,133,0.133,23
1792,139,0.139,23
1793,133,0.133,23
1794,132,0.132,23
1795,133,0.133,23
1796,129,0.129,23
1797,133,0.133,23
1798,133,0.133,23
1799,137,0.137,23
1800,129,0.129,23
1801,133,0.133,23
1802,132,0.132,23
1803,134,0.134,23
1804,133,0.133,23
1805,135,0.135,23
1806,139,0.139,23
1807,133,0.133,23
1808,135,0.135,23
1809,134,0.134,23
1810,129,0.129,23
1811,132,0.132,23
1812,134,0.134,23
1813,139,0.139,23
1814,133,0.133,23
1815,134,0.134,23
1816,133,0.133,23
1817,132,0.132,23
1818,132,0.132,23
1819,132,0.132,23
1820,140,0.14,23
1821,132,0.132,23
1822,132,0.132,23
1823,132,0.132,23
1824,133,0.133,23
1825,134,0.134,23
1826,133,0.133,23
1827,136,0.136,23
1828,134,0.134,23
1829,129,0.129,23
1830,132,0.132,23
1831,132,0.132,23
1832,133,0.133,23
1833,131,0.131,23
1834,135,0.135,23
1835,134,0.134,23
1836,132,0.132,23
1837,132,0.132,23
1838,133,0.133,23
1839,133,0.133,23
1840,134,0.134,23
1841,136,0.136,23
1842,134,0.134,23
1843,129,0.129,23
1844,133,0.133,23
1845,134,0.134,23
1846,137,0.137,23
1847,134,0.134,23
1848,136,0.136,23
1849,129,0.129,23
1850,128,0.128,23
1851,131,0.131,23
1852,134,0.134,23
1853,138,0.138,23
1854,134,0.134,23
1855,136,0.136,23
1856,132,0.132,23
1857,132,0.132,23
1858,134,0.134,23
1859,128,0.128,23
1860,132,0.132,23
1861,133,0.133,23
1862,135,0.135,23
1863,134,0.134,23
1864,132,0.132,23
1865,134,0.134,23
1866,149,0.149,23
1867,187,0.187,23
1868,198,0.198,23
1869,194,0.194,23
1870,145,0.145,23
1871,149,0.149,23
1872,138,0.138,23
1873,142,0.142,23
1874,135,0.135,23
1875,142,0.142,23
1876,136,0.136,23
1877,141,0.141,23
1878,133,0.133,23
1879,135,0.135,23
1880,135,0.135,23
1881,132,0.132,23
1882,137,0.137,23
1883,131,0.131,23
1884,135,0.135,23
1885,134,0.134,23
1886,129,0.129,23
1887,133,0.133,23
1888,137,0.137,23
1889,156,0.156,23
1890,136,0.136,23
1891,130,0.13,23
1892,134,0.134,23
1893,132,0.132,23
1894,134,0.134,23
1895,133,0.133,23
1896,139,0.139,23
1897,131,0.131,23
1898,133,0.133,23
1899,131,0.131,23
1900,149,0.149,23
1901,137,0.137,23
1902,133,0.133,23
1903,137,0.137,23
1904,136,0.136,23
1905,133,0.133,23
1906,128,0.128,23
1907,127,0.127,23
1908,131,0.131,23
1909,131,0.131,23
1910,153,0.153,23
1911,216,0.216,23
1912,226,0.226,23
1913,248,0.248,23
1914,250,0.25,23
1915,266,0.266,23
1916,149,0.149,23
1917,141,0.141,23
1918,163,0.163,23
1919,146,0.146,23
1920,143,0.143,23
1921,135,0.135,23
1922,137,0.137,23
1923,134,0.134,23
1924,133,0.133,23
1925,132,0.132,23
1926,127,0.127,23
1927,137,0.137,23
1928,134,0.134,23
1929,132,0.132,23
1930,133,0.133,23
1931,128,0.128,23
1932,133,0.133,23
1933,131,0.131,23
1934,129,0.129,23
1935,138,0.138,23
1936,127,0.127,23
1937,131,0.131,23
1938,132,0.132,23
1939,129,0.129,23
1940,133,0.133,23
1941,131,0.131,23
1942,135,0.135,23
1943,131,0.131,23
1944,131,0.131,23
1945,132,0.132,23
1946,131,0.131,23
1947,131,0.131,23
1948,173,0.173,23
1949,136,0.136,23
1950,133,0.133,23
1951,130,0.13,23
1952,131,0.131,23
1953,126,0.126,23
1954,132,0.132,23
1955,132,0.132,23
1956,128,0.128,23
1957,134,0.134,23
1958,135,0.135,23
1959,132,0.132,23
1960,133,0.133,23
1961,130,0.13,23
1962,130,0.13,23
1963,130,0.13,23
1964,137,0.137,23
1965,133,0.133,23
1966,132,0.132,23
1967,133,0.133,23
1968,131,0.131,23
1969,132,0.132,23
1970,131,0.131,23
1971,134,0.134,23
1972,133,0.133,23
1973,132,0.132,23
1974,132,0.132,23
1975,130,0.13,23
1976,131,0.131,23
1977,191,0.191,23
1978,207,0.207,23
1979,202,0.202,23
1980,183,0.183,23
1981,142,0.142,23
1982,150,0.15,23
1983,137,0.137,23
1984,140,0.14,23
1985,135,0.135,23
1986,133,0.133,23
1987,133,0.133,23
1988,131,0.131,23
1989,133,0.133,23
1990,132,0.132,23
1991,132,0.132,23
1992,133,0.133,23
1993,133,0.133,23
1994,149,0.149,23
1995,134,0.134,23
1996,133,0.133,23
1997,133,0.133,23
1998,136,0.136,23
1999,133,0.133,23
2000,132,0.132,23
2001,127,0.127,23
2002,133,0.133,23
2003,130,0.13,23
2004,131,0.131,23
2005,132,0.132,23
2006,138,0.138,23
2007,131,0.131,23
2008,133,0.133,23
2009,127,0.127,23
2010,131,0.131,23
2011,132,0.132,23
2012,131,0.131,23
2013,137,0.137,23
2014,131,0.131,23
2015,130,0.13,23
2016,127,0.127,23
2017,130,0.13,23
2018,131,0.131,23
2019,132,0.132,23
2020,133,0.133,23
2021,135,0.135,23
2022,133,0.133,23
2023,133,0.133,23
2024,132,0.132,23
2025,131,0.131,23
2026,132,0.132,23
2027,131,0.131,23
2028,133,0.133,23
2029,133,0.133,23
2030,132,0.132,23
2031,127,0.127,23
2032,131,0.131,23
2033,133,0.133,23
2034,132,0.132,23
2035,136,0.136,23
2036,133,0.133,23
2037,132,0.132,23
2038,131,0.131,23
2039,127,0.127,23
2040,131,0.131,23
2041,132,0.132,23
2042,132,0.132,23
2043,137,0.137,23
2044,127,0.127,23
2045,201,0.201,23
2046,127,0.127,23
2047,133,0.133,23
2048,127,0.127,23
2049,160,0.16,23
2050,132,0.132,23
2051,134,0.134,23
2052,133,0.133,23
2053,130,0.13,23
2054,131,0.131,23
2055,132,0.132,23
2056,131,0.131,23
2057,139,0.139,23
2058,131,0.131,23
2059,132,0.132,23
2060,133,0.133,23
2061,130,0.13,23
2062,133,0.133,23
2063,131,0.131,23
2064,136,0.136,23
2065,133,0.133,23
2066,131,0.131,23
2067,131,0.131,23
2068,134,0.134,23
2069,131,0.131,23
2070,132,0.132,23
2071,166,0.166,23
2072,185,0.185,23
2073,196,0.196,23
2074,169,0.169,23
2075,137,0.137,23
2076,149,0.149,23
2077,146,0.146,23
2078,135,0.135,23
2079,128,0.128,23
2080,134,0.134,23
2081,133,0.133,23
2082,132,0.132,23
2083,133,0.133,23
2084,138,0.138,23
2085,132,0.132,23
2086,133,0.133,23
2087,148,0.148,23
2088,135,0.135,23
2089,133,0.133,23
2090,132,0.132,23
2091,130,0.13,23
2092,140,0.14,23
2093,131,0.131,23
2094,132,0.132,23
2095,131,0.131,23
2096,132,0.132,23
2097,127,0.127,23
2098,133,0.133,23
2099,138,0.138,23
2100,132,0.132,23
2101,132,0.132,23
2102,133,0.133,23
2103,132,0.132,23
2104,131,0.131,23
2105,127,0.127,23
2106,135,0.135,23
2107,133,0.133,23
2108,132,0.132,23
2109,128,0.128,23
2110,146,0.146,23
2111,133,0.133,23
2112,132,0.132,23
2113,132,0.132,23
2114,139,0.139,23
2115,131,0.131,23
2116,131,0.131,23
2117,132,0.132,23
2118,127,0.127,23
2119,130,0.13,23
2120,132,0.132,23
2121,136,0.136,23
2122,131,0.131,23
2123,126,0.126,23
2124,132,0.132,23
2125,131,0.131,23
2126,132,0.132,23
2127,131,0.131,23
2128,137,0.137,23
2129,131,0.131,23
2130,131,0.131,23
2131,130,0.13,23
2132,131,0.131,23
2133,130,0.13,23
2134,129,0.129,23
2135,131,0.131,23
2136,136,0.136,23
2137,131,0.131,23
2138,129,0.129,23
2139,132,0.132,23
2140,131,0.131,23
2141,132,0.132,23
2142,131,0.131,23
2143,135,0.135,23
2144,131,0.131,23
2145,131,0.131,23
2146,130,0.13,23
2147,135,0.135,23
2148,133,0.133,23
2149,131,0.131,23
2150,135,0.135,23
2151,133,0.133,23
2152,143,0.143,23
2153,131,0.131,23
2154,129,0.129,23
2155,129,0.129,23
2156,127,0.127,23
2157,133,0.133,23
2158,136,0.136,23
2159,133,0.133,23
2160,134,0.134,23
2161,132,0.132,23
2162,131,0.131,23
2163,132,0.132,23
2164,131,0.131,23
2165,137,0.137,23
2166,130,0.13,23
2167,130,0.13,23
2168,130,0.13,23
2169,130,0.13,23
2170,132,0.132,23
2171,130,0.13,23
2172,130,0.13,23
2173,136,0.136,23
2174,132,0.132,23
2175,130,0.13,23
2176,127,0.127,23
2177,130,0.13,23
2178,131,0.131,23
2179,132,0.132,23
2180,195,0.195,23
2181,204,0.204,23
2182,206,0.206,23
2183,179,0.179,23
2184,141,0.141,23
2185,160,0.16,23
2186,136,0.136,23
2187,2193,2.193,23
2188,151,0.151,23
2189,140,0.14,23
2190,138,0.138,23
2191,136,0.136,23
2192,143,0.143,23
2193,135,0.135,23
2194,136,0.136,23
2195,133,0.133,23
2196,133,0.133,23
2197,133,0.133,23
2198,134,0.134,23
2199,138,0.138,23
2200,133,0.133,23
2201,133,0.133,23
2202,131,0.131,23
2203,130,0.13,23
2204,131,0.131,23
2205,132,0.132,23
2206,137,0.137,23
2207,132,0.132,23
2208,133,0.133,23
2209,132,0.132,23
2210,130,0.13,23
2211,132,0.132,23
2212,132,0.132,23
2213,131,0.131,23
2214,138,0.138,23
2215,132,0.132,23
2216,129,0.129,23
2217,132,0.132,23
2218,131,0.131,23
2219,130,0.13,23
2220,132,0.132,23
2221,137,0.137,23
2222,130,0.13,23
2223,129,0.129,23
2224,132,0.132,23
2225,130,0.13,23
2226,126,0.126,23
2227,132,0.132,23
2228,135,0.135,23
2229,133,0.133,23
2230,132,0.132,23
2231,132,0.132,23
2232,133,0.133,23
2233,131,0.131,23
2234,133,0.133,23
2235,182,0.182,23
2236,207,0.207,23
2237,204,0.204,23
2238,224,0.224,23
2239,223,0.223,23
2240,154,0.154,23
2241,140,0.14,23
2242,131,0.131,23
2243,133,0.133,23
2244,135,0.135,23
2245,132,0.132,23
2246,134,0.134,23
2247,141,0.141,23
2248,165,0.165,23
2249,132,0.132,23
2250,134,0.134,23
2251,131,0.131,23
2252,132,0.132,23
2253,132,0.132,23
2254,138,0.138,23
2255,135,0.135,23
2256,139,0.139,23
2257,132,0.132,23
2258,186,0.186,23
2259,133,0.133,23
2260,136,0.136,23
2261,147,0.147,23
2262,155,0.155,23
2263,134,0.134,23
2264,133,0.133,23
2265,133,0.133,23
2266,132,0.132,23
2267,130,0.13,23
2268,142,0.142,23
2269,134,0.134,23
2270,150,0.15,23
2271,146,0.146,23
2272,133,0.133,23
2273,136,0.136,23
2274,133,0.133,23
2275,177,0.177,23
2276,164,0.164,23
2277,242,0.242,23
2278,255,0.255,23
2279,312,0.312,23
2280,244,0.244,23
2281,258,0.258,23
2282,252,0.252,23
2283,232,0.232,23
2284,243,0.243,23
2285,261,0.261,23
2286,279,0.279,23
2287,187,0.187,23
2288,142,0.142,23
2289,143,0.143,23
2290,135,0.135,23
2291,153,0.153,23
2292,257,0.257,23
2293,240,0.24,23
2294,254,0.254,23
2295,286,0.286,23
2296,152,0.152,23
2297,148,0.148,23
2298,137,0.137,23
2299,134,0.134,23
2300,136,0.136,23
2301,128,0.128,23
2302,133,0.133,23
2303,130,0.13,23
2304,157,0.157,23
2305,143,0.143,23
2306,143,0.143,23
2307,136,0.136,23
2308,137,0.137,23
2309,136,0.136,23
2310,131,0.131,23
2311,131,0.131,23
2312,144,0.144,23
2313,205,0.205,23
2314,165,0.165,23
2315,139,0.139,23
2316,140,0.14,23
2317,138,0.138,23
2318,153,0.153,23
2319,140,0.14,23
2320,138,0.138,23
2321,137,0.137,23
2322,141,0.141,23
2323,138,0.138,23
2324,139,0.139,23
2325,150,0.15,23
2326,141,0.141,23
2327,139,0.139,23
2328,176,0.176,23
2329,139,0.139,23
2330,140,0.14,23
2331,140,0.14,23
2332,142,0.142,23
2333,153,0.153,23
2334,136,0.136,23
2335,136,0.136,23
2336,138,0.138,23
2337,131,0.131,23
2338,147,0.147,23
2339,136,0.136,23
2340,149,0.149,23
2341,133,0.133,23
2342,131,0.131,23
2343,126,0.126,23
2344,132,0.132,23
2345,129,0.129,23
2346,143,0.143,23
2347,131,0.131,23
2348,132,0.132,23
2349,131,0.131,23
2350,135,0.135,23
2351,132,0.132,23
2352,130,0.13,23
2353,136,0.136,23
2354,127,0.127,23
2355,132,0.132,23
2356,143,0.143,23
2357,132,0.132,23
2358,132,0.132,23
2359,132,0.132,23
2360,137,0.137,23
2361,127,0.127,23
2362,132,0.132,23
2363,131,0.131,23
2364,132,0.132,23
2365,131,0.131,23
2366,132,0.132,23
2367,131,0.131,23
2368,128,0.128,23
2369,132,0.132,23
2370,127,0.127,23
2371,126,0.126,23
2372,127,0.127,23
2373,131,0.131,23
2374,132,0.132,23
2375,136,0.136,23
2376,132,0.132,23
2377,132,0.132,23
2378,130,0.13,23
2379,132,0.132,23
2380,127,0.127,23
2381,131,0.131,23
2382,134,0.134,23
2383,132,0.132,23
2384,132,0.132,23
2385,132,0.132,23
2386,135,0.135,23
2387,132,0.132,23
2388,132,0.132,23
2389,162,0.162,23
2390,139,0.139,23
2391,131,0.131,23
2392,132,0.132,23
2393,131,0.131,23
2394,131,0.131,23
2395,146,0.146,23
2396,131,0.131,23
2397,140,0.14,23
2398,131,0.131,23
2399,134,0.134,23
2400,133,0.133,23
2401,131,0.131,23
2402,133,0.133,23
2403,131,0.131,23
2404,136,0.136,23
2405,128,0.128,23
2406,130,0.13,23
2407,130,0.13,23
2408,147,0.147,23
2409,132,0.132,23
2410,132,0.132,23
2411,131,0.131,23
2412,127,0.127,23
2413,131,0.131,23
2414,130,0.13,23
2415,131,0.131,23
2416,132,0.132,23
2417,151,0.151,23
2418,127,0.127,23
2419,135,0.135,23
2420,132,0.132,23
2421,132,0.132,23
2422,131,0.131,23
2423,132,0.132,23
2424,129,0.129,23
2425,126,0.126,23
2426,136,0.136,23
2427,129,0.129,23
2428,132,0.132,23
2429,131,0.131,23
2430,126,0.126,23
2431,132,0.132,23
2432,129,0.129,23
2433,130,0.13,23
2434,136,0.136,23
2435,129,0.129,23
2436,132,0.132,23
2437,127,0.127,23
2438,132,0.132,23
2439,130,0.13,23
2440,131,0.131,23
2441,137,0.137,23
2442,132,0.132,23
2443,130,0.13,23
2444,127,0.127,23
2445,126,0.126,23
2446,131,0.131,23
2447,127,0.127,23
2448,130,0.13,23
2449,135,0.135,23
2450,131,0.131,23
2451,128,0.128,23
2452,129,0.129,23
2453,133,0.133,23
2454,132,0.132,23
2455,129,0.129,23
2456,136,0.136,23
2457,132,0.132,23
2458,131,0.131,23
2459,131,0.131,23
2460,130,0.13,23
2461,132,0.132,23
2462,133,0.133,23
2463,134,0.134,23
2464,132,0.132,23
2465,130,0.13,23
2466,132,0.132,23
2467,132,0.132,23
2468,130,0.13,23
2469,131,0.131,23
2470,130,0.13,23
2471,135,0.135,23
2472,132,0.132,23
2473,131,0.131,23
2474,132,0.132,23
2475,132,0.132,23
2476,131,0.131,23
2477,129,0.129,23
2478,138,0.138,23
2479,127,0.127,23
2480,130,0.13,23
2481,130,0.13,23
2482,132,0.132,23
2483,131,0.131,23
2484,132,0.132,23
2485,134,0.134,23
2486,131,0.131,23
2487,130,0.13,23
2488,130,0.13,23
2489,126,0.126,23
2490,126,0.126,23
2491,131,0.131,23
2492,126,0.126,23
2493,135,0.135,23
2494,130,0.13,23
2495,132,0.132,23
2496,130,0.13,23
2497,126,0.126,23
2498,129,0.129,23
2499,42303,42.303,23
2500,162,0.162,23
2501,160,0.16,23
2502,152,0.152,23
2503,159,0.159,23
2504,150,0.15,23
2505,154,0.154,23
2506,150,0.15,23
2507,151,0.151,23
2508,143,0.143,23
2509,147,0.147,23
2510,142,0.142,23
2511,150,0.15,23
2512,150,0.15,23
2513,149,0.149,23
2514,146,0.146,23
2515,149,0.149,23
2516,145,0.145,23
2517,150,0.15,23
2518,152,0.152,23
2519,151,0.151,23
2520,145,0.145,23
2521,149,0.149,23
2522,145,0.145,23
2523,150,0.15,23
2524,152,0.152,23
2525,156,0.156,23
2526,142,0.142,23
2527,149,0.149,23
2528,144,0.144,23
2529,149,0.149,23
2530,145,0.145,23
2531,152,0.152,23
2532,145,0.145,23
2533,148,0.148,23
2534,140,0.14,23
2535,148,0.148,23
2536,147,0.147,23
2537,154,0.154,23
2538,146,0.146,23
2539,149,0.149,23
2540,145,0.145,23
2541,149,0.149,23
2542,142,0.142,23
2543,150,0.15,23
2544,149,0.149,23
2545,149,0.149,23
2546,145,0.145,23
2547,149,0.149,23
2548,143,0.143,23
2549,149,0.149,23
2550,150,0.15,23
2551,147,0.147,23
2552,142,0.142,23
2553,149,0.149,23
2554,144,0.144,23
2555,150,0.15,23
2556,145,0.145,23
2557,152,0.152,23
2558,140,0.14,23
2559,150,0.15,23
2560,145,0.145,23
2561,147,0.147,23
2562,145,0.145,23
2563,153,0.153,23
2564,143,0.143,23
2565,149,0.149,23
2566,140,0.14,23
2567,149,0.149,23
2568,144,0.144,23
2569,148,0.148,23
2570,147,0.147,23
2571,149,0.149,23
2572,142,0.142,23
2573,150,0.15,23
